"Field1","Field2","Field3","Field4","Field5","Field6","Field7","Field8","Field9","Field10","Field11","Field12","Field13","Field14","Field15","Field16","Field17","Field18","Field19","Field20","Field21","Field22","Field23","Field24","Field25","Field26","Field27","Field28","Field29","Field30","Field31","Field32","Field33","Field34","Field35","Field36","Field37","Field38","Field39","Field40","Field41","Field42","Field43","Field44","Field45","Field46","Field47","Field48","Field49","Field50","Field51","Field52","Field53","Field54"
"2015","烏來區","269","115","154","4","0","28","24","6","0","5","31","0","0","0","170","1","0","295","128","167","8","0","50","26","6","1","3","34","0","0","0","166","0","1","236","236","83","45","38","13.44","35","22","13","5.67","7.77","81.77","85.98","-4.21","45","7.29","17","2.75"
"2016","新北市","161943","72831","89112","8440","0","47580","9333","3805","2267","3435","19759","1117","1","0","62269","3901","36","164454","75345","89109","10068","0","35696","22362","5290","2453","3513","20968","1719","0","0","62269","45","71","117062","117062","34331","17738","16593","9","23256","14238","9018","6","3","70","71","-1","26567","7","9672","2"
"2016","板橋區","18185","7995","10190","1019","0","4931","842","505","264","445","2471","116","1","0","7138","447","6","21965","9926","12039","1250","0","4195","2884","764","367","508","2801","177","0","0","9000","6","13","16771","16771","4932","2520","2412","9","3103","1893","1210","6","3","63","70","-7","3758","7","1344","2"
"2016","三重區","14395","6462","7933","597","0","5440","643","329","236","292","1816","80","0","0","4614","344","4","15131","6975","8156","665","0","4283","1655","477","205","278","1792","102","0","0","5662","3","9","12736","12736","3288","1700","1588","8","2418","1463","955","6","2","70","72","-2","2679","7","982","3"
"2016","中和區","17699","7885","9814","1256","0","4253","641","401","210","327","1786","227","0","0","8157","439","2","18703","8624","10079","1656","0","3645","1896","556","282","360","1924","355","0","0","8020","3","6","9092","9092","3483","1846","1637","8","2517","1550","967","6","2","65","67","-2","2860","7","908","2"
"2016","永和區","9946","4503","5443","876","0","2845","325","225","125","198","898","111","0","0","4087","255","1","11489","5176","6313","1074","0","2484","847","307","146","198","1016","157","0","0","5251","7","2","4433","4433","1606","840","766","7","1473","883","590","7","1","64","71","-7","1382","6","500","2"
"2016","新莊區","14110","6239","7871","493","0","3022","1028","386","253","368","2016","89","0","0","6030","421","4","15128","6970","8158","639","0","2229","2957","523","269","383","2210","157","0","0","5749","2","10","14194","14194","3856","1934","1922","9","1925","1194","731","5","5","68","71","-2","2892","7","1021","2"
"2016","新店區","13706","6114","7592","1249","0","6164","494","311","201","275","1325","86","0","0","3245","352","4","13066","5970","7096","1424","0","4754","1146","449","207","296","1353","153","0","0","3273","4","7","10712","10712","2197","1139","1058","7","1936","1199","737","6","1","81","79","2","1979","7","715","2"
"2016","樹林區","7301","3281","4020","283","0","1010","610","147","89","161","925","50","0","0","3801","220","5","7969","3636","4333","322","0","786","1512","262","127","187","1035","57","0","0","3671","2","8","4883","4883","1808","936","872","10","989","599","390","5","4","66","70","-4","1197","6","478","3"
"2016","鶯歌區","2999","1372","1627","88","0","311","823","69","41","57","434","25","0","0","1088","63","0","3993","1844","2149","121","0","255","1946","130","52","78","514","57","0","0","839","0","1","2618","2618","781","392","389","9","521","333","188","6","3","64","75","-11","622","7","237","3"
"2016","三峽區","5312","2435","2877","182","0","864","426","125","77","105","578","42","0","0","2796","117","0","4209","1930","2279","202","0","523","778","150","65","85","514","42","0","0","1848","2","0","4105","4105","1101","571","530","10","732","470","262","6","3","83","73","10","724","6","291","3"
"2016","淡水區","9265","4192","5073","589","0","4127","311","239","160","224","901","34","0","0","2453","226","1","6125","2703","3422","678","0","2266","451","202","102","147","668","51","0","0","1556","2","2","6606","6606","1314","716","598","8","910","551","359","6","2","97","78","19","1120","7","399","2"
"2016","汐止區","9945","4596","5349","443","0","5639","318","207","128","213","1388","51","0","0","1402","156","0","8671","4015","4656","475","0","3792","718","285","123","189","1612","62","0","0","1411","3","1","5917","5917","1633","816","817","8","1186","701","485","6","2","81","74","6","1243","6","465","2"
"2016","瑞芳區","1309","629","680","43","0","153","65","29","12","20","614","11","0","0","318","44","0","1521","710","811","44","0","147","145","39","11","39","720","9","0","0","366","0","1","741","741","290","158","132","7","454","267","187","11","-4","50","55","-5","230","6","107","3"
"2016","土城區","8388","3773","4615","346","0","1389","428","210","140","200","1135","67","0","0","4229","243","1","9545","4481","5064","396","0","1318","1323","361","154","216","1231","158","0","0","4383","3","2","6474","6474","2139","1069","1070","9","1185","735","450","5","4","62","67","-5","1731","7","611","3"
"2016","蘆洲區","7724","3426","4298","236","0","2261","305","156","100","137","855","39","0","0","3470","165","0","8050","3659","4391","248","0","1806","827","220","91","158","972","70","0","0","3654","4","0","5673","5673","1824","976","848","9","891","530","361","4","5","67","68","-2","1339","7","492","2"
"2016","五股區","4396","2066","2330","116","0","776","175","72","39","62","432","18","0","0","2625","79","2","3438","1545","1893","122","0","561","372","91","47","68","358","20","0","0","1793","1","5","1994","1994","732","406","326","9","479","320","159","6","3","77","65","11","592","7","227","3"
"2016","泰山區","3201","1429","1772","106","0","535","205","67","49","52","347","14","0","0","1751","75","0","3462","1557","1905","91","0","427","535","114","58","87","415","26","0","0","1709","0","0","2043","2043","781","396","385","10","410","242","168","5","5","67","70","-3","539","7","193","2"
"2016","林口區","6925","3113","3812","280","0","1942","1379","198","79","189","748","33","0","0","1950","127","0","4716","2198","2518","320","0","759","1713","179","65","106","575","31","0","0","966","0","2","4478","4478","1090","554","536","11","430","259","171","4","6","112","90","22","690","7","257","3"
"2016","深坑區","1053","489","564","48","0","503","36","18","13","20","120","5","0","0","277","13","0","986","441","545","110","0","332","68","32","10","25","107","2","0","0","300","0","0","511","511","175","92","83","7","153","101","52","6","1","66","63","3","135","6","65","3"
"2016","石碇區","276","109","167","4","0","77","6","5","3","0","31","1","0","0","143","6","0","339","155","184","9","0","71","33","12","6","1","26","2","0","0","178","1","0","58","58","39","24","15","5","95","61","34","12","-7","43","51","-8","39","5","16","2"
"2016","坪林區","286","146","140","3","0","74","22","1","1","6","26","0","0","0","153","0","0","212","107","105","5","0","61","15","5","2","2","22","0","0","0","100","0","0","92","92","45","19","26","7","71","43","28","11","-4","58","47","11","31","5","12","2"
"2016","三芝區","957","424","533","43","0","178","30","16","5","13","92","1","0","0","557","20","2","1015","472","543","49","0","162","59","28","12","17","94","7","0","0","587","0","0","442","442","154","76","78","7","214","127","87","9","-3","60","62","-2","117","5","62","3"
"2016","石門區","352","151","201","4","0","47","13","9","0","1","31","0","0","0","237","10","0","465","214","251","10","0","53","39","4","5","7","57","1","0","0","289","0","0","97","97","87","54","33","7","119","72","47","9","-3","36","45","-9","58","5","14","1"
"2016","八里區","1833","870","963","66","0","671","80","32","15","35","165","5","0","0","734","30","0","1446","696","750","73","0","401","151","34","18","32","131","7","0","0","599","0","0","1055","1055","350","180","170","9","248","154","94","7","3","76","66","10","245","6","88","2"
"2016","平溪區","155","74","81","3","0","25","7","0","1","2","15","0","0","0","94","8","0","210","99","111","0","0","41","14","3","0","3","30","0","0","0","119","0","0","38","38","24","11","13","5","65","39","26","13","-8","40","51","-11","20","4","7","1"
"2016","雙溪區","267","131","136","10","0","52","18","3","0","4","50","1","0","0","125","4","0","373","174","199","12","0","33","53","4","3","7","76","0","0","0","185","0","0","89","89","63","35","28","7","128","86","42","14","-7","39","50","-12","29","3","12","1"
"2016","貢寮區","312","156","156","7","0","37","20","2","2","9","57","1","0","0","171","6","0","410","190","220","13","0","52","65","13","7","15","86","3","0","0","156","0","0","177","177","87","47","40","7","143","82","61","11","-4","38","46","-8","43","3","26","2"
"2016","金山區","567","245","322","19","0","90","28","24","13","6","140","5","0","0","227","14","1","630","287","343","21","0","110","63","20","9","12","152","4","0","0","236","2","1","460","460","188","93","95","8","178","106","72","8","0","46","49","-3","112","5","60","3"
"2016","萬里區","821","416","405","25","0","119","40","15","10","7","333","4","0","0","253","12","3","920","468","452","32","0","98","83","19","6","4","433","6","0","0","238","0","1","395","395","188","97","91","8","241","148","93","11","-2","54","58","-4","121","5","60","3"
"2016","烏來區","258","110","148","6","0","45","15","4","1","7","30","1","0","0","144","5","0","267","123","144","7","0","52","14","7","4","5","44","3","0","0","131","0","0","178","178","76","41","35","12","42","30","12","7","5","70","72","-1","40","6","23","4"
"2017","新北市","160711","72775","87936","8048","0","47507","9380","3923","2245","3359","19137","1114","1","0","62531","3439","27","161316","73990","87326","9745","0","34649","21384","4825","2530","3296","20468","1781","0","0","62531","54","53","113710","113710","31611","16261","15350","7.94","23525","13990","9535","5.91","2.0299999999999998","68.900000000000006","69.05","-0.15","24491","6.15","9949","2.5"
"2017","板橋區","18322","8265","10057","901","0","4901","931","524","294","424","2338","127","1","0","7461","416","4","20606","9428","11178","1092","0","3844","2508","674","345","423","2601","205","0","0","8901","5","8","16963","16963","4531","2337","2194","8.2100000000000009","3052","1789","1263","5.53","2.68","63.94","68.069999999999993","-4.1399999999999997","3495","6.33","1383","2.5099999999999998"
"2017","三重區","13411","5922","7489","516","0","5287","585","344","191","268","1598","59","0","0","4264","294","5","15083","6831","8252","664","0","4370","1615","417","231","309","1750","110","0","0","5603","4","10","12191","12191","3085","1593","1492","7.95","2510","1467","1043","6.47","1.48","65.98","70.290000000000006","-4.3099999999999996","2455","6.33","990","2.5499999999999998"
"2017","中和區","17150","7605","9545","1233","0","4200","694","402","236","345","1687","201","0","0","7751","398","3","18425","8466","9959","1614","0","3528","1757","552","286","331","1949","345","0","0","8052","5","6","9545","9545","3260","1718","1542","7.88","2661","1585","1076","6.43","1.45","64.489999999999995","67.569999999999993","-3.08","2544","6.15","984","2.38"
"2017","永和區","9665","4387","5278","921","0","2858","331","238","120","177","968","112","0","0","3719","220","1","11144","5150","5994","1026","0","2470","782","307","132","196","955","188","0","0","5086","1","1","4420","4420","1476","733","743","6.61","1411","777","634","6.32","0.28999999999999998","63.08","69.7","-6.62","1286","5.76","468","2.1"
"2017","新莊區","15046","6742","8304","523","0","3113","1071","383","234","387","2132","90","0","0","6781","332","0","14392","6560","7832","612","0","2125","2715","455","301","344","2114","141","0","0","5576","7","2","14038","14038","3698","1910","1788","8.9","1984","1224","760","4.78","4.13","70.02","68.45","1.57","2728","6.57","1043","2.5099999999999998"
"2017","新店區","13660","6097","7563","1246","0","6025","509","404","190","332","1181","116","0","0","3314","340","3","12835","5974","6861","1443","0","4730","1109","404","195","290","1221","169","0","0","3260","10","4","8562","8562","2046","1087","959","6.78","1950","1155","795","6.46","0.32","73.67","70.94","2.74","1736","5.76","729","2.42"
"2017","樹林區","7141","3239","3902","244","0","923","526","143","101","138","898","39","0","0","3903","225","1","8056","3731","4325","294","0","745","1361","222","111","142","1031","69","0","0","4077","1","3","4595","4595","1638","882","756","8.89","974","609","365","5.29","3.6","63.69","68.650000000000006","-4.97","1189","6.45","496","2.69"
"2017","鶯歌區","3138","1452","1686","87","0","288","860","68","55","65","393","34","0","0","1231","57","0","3904","1780","2124","113","0","210","1984","100","42","80","508","31","0","0","835","0","1","2696","2696","700","352","348","8.0500000000000007","572","351","221","6.58","1.47","67.13","75.94","-8.81","525","6.04","248","2.85"
"2017","三峽區","4929","2307","2622","156","0","777","405","103","75","85","545","36","0","0","2650","96","1","4421","2022","2399","219","0","511","873","140","78","78","592","55","0","0","1872","1","2","4237","4237","991","518","473","8.65","753","466","287","6.57","2.08","80.02","75.58","4.43","673","5.88","320","2.79"
"2017","淡水區","9669","4363","5306","542","0","4368","313","248","127","217","866","40","0","0","2785","160","3","6101","2750","3351","637","0","2297","436","223","125","183","693","56","0","0","1445","2","4","6454","6454","1248","627","621","7.44","984","575","409","5.87","1.57","96.15","74.87","21.28","1046","6.24","371","2.21"
"2017","汐止區","9834","4561","5273","446","0","5663","323","203","125","190","1419","40","0","0","1268","156","1","8483","3922","4561","519","0","3626","746","266","127","184","1583","62","0","0","1359","8","3","5726","5726","1395","718","677","7.03","1174","714","460","5.91","1.1100000000000001","78.37","71.569999999999993","6.8","1163","5.86","484","2.44"
